Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt népszerű a Lúdas Matyi története a 20. században?</b>;Mert rövid;Mert sokak számára érthető és élvezhető;Mert csak gyerekeknek szólt;Mert ritka volt az ilyen történet;Mert sokak számára érthető és élvezhető;A nép igazságérzetét fejezi ki.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Mi a motívum jelentése a műben?</b>;Főszereplő neve;Visszatérő mozzanat;Cselekmény vége;Tanulság;Visszatérő mozzanat;A motívum többször megjelenik a műben.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért tekinthető Matyi furfangosnak?</b>;Mert gazdag volt;Mert alaposan megtervezte bosszúját;Mert segített Döbröginek;Mert elmenekült;Mert alaposan megtervezte bosszúját;Matyi éveken át készült a cél elérésére.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért fontos a nép igazságérzete a történetben?</b>;Mert Matyi gazdag lett;Ez adja a mű erejét;Mert Döbrögi elbukott;Mert a nép szerette Döbrögit;Ez adja a mű erejét;A nép igazságérzete teremtette meg Matyi alakját.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért nem tekinthető Fazekas Mihály Lúdas Matyi megteremtőjének?</b>;Mert Illyés Gyula írta;Mert a nép teremtette meg;Mert Dargay Attila rendezte;Mert Matyi valós személy volt;Mert a nép teremtette meg;A népmesékből ered Matyi alakja.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Mi a történet tanulsága?</b>;Mindig engedelmeskedj;Az elnyomásba nem kell beletörődni;A gazdagok mindig győznek;A bosszú helytelen;Az elnyomásba nem kell beletörődni;A szegény is visszaüthet, lehet igazság.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Milyen álcát használt Matyi a bosszú során?</b>;Csak parasztként jelent meg;Nem használt álcát;Többféle álcát;Mindig ugyanazt;Többféle álcát;Matyi különböző módokon jutott közel Döbrögihez.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért fontos a hármas szám a történetben?</b>;Döbrögi kérte;Matyi kedvenc száma;Népmesék központi motívuma;A bosszú miatt;Népmesék központi motívuma;A hármas szám a népmesékben gyakori.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért változott meg Döbrögi jelleme?</b>;A nép nyomására;Matyi elmenekült;A történtek hatására;Mert gazdag lett;A történtek hatására;A három verés után igazságosabb lett.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért kellett Matyinak éveken át készülnie?</b>;Mert nem volt pénze;Mert félt Döbrögitől;A bosszú alapos megtervezése miatt;Mert utazott;A bosszú alapos megtervezése miatt;Matyi gondosan készült a cél elérésére.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért nevezik ismétlődő motívumnak a verést?</b>;Mert Döbrögi kérte;Mert Matyi szerette;Mert többször visszatér;Mert a népmesékben is van;Mert többször visszatér;A verés többször megjelenik a műben.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt fontos Matyi ígérete?</b>;Mert gazdag lett;Mert Döbrögi kérte;Ez adta a cselekmény fő vonalát;Mert a nép szerette;Ez adta a cselekmény fő vonalát;Matyi betartotta, hogy háromszor veri meg Döbrögit.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért tekinthető a történet népmesei eredetűnek?</b>;Dargay Attila rendezte;Fazekas Mihály írta;A nép teremtette meg Matyi alakját;Illyés Gyula írta;A nép teremtette meg Matyi alakját;A történet népmesei motívumokat tartalmaz.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt jelentős a mű hatása?</b>;Rövid volt;Csak gyerekeknek szólt;Milliók számára érthető és élvezhető;Kevés szereplő volt benne;Milliók számára érthető és élvezhető;A mű az emberi természet egyik hajlamát fejezi ki.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért kellett Matyinak ügyeskednie?</b>;Mert félt Döbrögitől;Mert gazdag akart lenni;Az igazság eléréséért;Mert a nép kérte;Az igazság eléréséért;A bosszúhoz furfangra volt szükség.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért változott meg Döbrögi viselkedése?</b>;A nép nyomására;Matyi elmenekült;A három verés hatására;Mert gazdag lett;A három verés hatására;A történtek után igazságosabb lett.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt fontos a nép igazságérzete?</b>;Mert a nép szerette Döbrögit;Mert gazdag lett;Mert Döbrögi elbukott;Ez teremtette meg Matyi alakját;Ez teremtette meg Matyi alakját;A nép igazságérzete adja a mű erejét.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért nevezik Matyit a nép hősének?</b>;Mert elmenekült;Mert segített Döbröginek;Mert gazdag lett;Mert kiállt az igazságért;Mert kiállt az igazságért;Matyi a nép igazságérzetét képviseli.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt jelentős a mű népszerűsége?</b>;Kevés szereplő volt benne;Rövid volt;Csak gyerekeknek szólt;Film és rajzfilm is készült belőle;Film és rajzfilm is készült belőle;A történet feldolgozásai is népszerűek lettek.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért fontos az ismétlődő motívum a műben?</b>;A bosszú miatt;Döbrögi kérte;Matyi kedvenc motívuma;A cselekmény szerkezetét adja;A cselekmény szerkezetét adja;A motívum többször visszatér, szerkezetet ad a műnek.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt jelentős Matyi bosszúja?</b>;A nép szerette;Döbrögi elbukott;Gazdag lett;Igazságot szolgáltatott;Igazságot szolgáltatott;Matyi bosszúja az igazság győzelmét jelképezi.
Fazekas Mihály: Lúdas Matyi – Negyedik levonás;(Fazekas Mihály: Lúdas Matyi – Negyedik levonás) <b>Miért volt fontos a mű tanulsága?</b>;A bosszú helytelen;A gazdagok mindig győznek;Mindig engedelmeskedj;Az igazságért ki kell állni;Az igazságért ki kell állni;A tanulság a nép igazságérzetét erősíti.
Arany János élete;(Arany János élete) <b>Mikor született Arany János?</b>;1817;1823;1848;1882;1817;Nagyszalontán született 1817-ben.
Arany János élete;(Arany János élete) <b>Hol született Arany János?</b>;Nagyszalonta;Debrecen;Pest;Nagykőrös;Nagyszalonta;Ez Bihar megyében található, ma Romániához tartozik.
Arany János élete;(Arany János élete) <b>Melyik híres művet írta Arany János 1846-ban?</b>;Toldi;János vitéz;Bánk bán;Toldi estéje;Toldi;A Toldi hozta meg számára az ismertséget.
Arany János élete;(Arany János élete) <b>Ki volt Arany János híres barátja?</b>;Petőfi Sándor;Jókai Mór;Vörösmarty Mihály;Tompa Mihály;Petőfi Sándor;Petőfi elismerte és támogatta Aranyt.
Arany János élete;(Arany János élete) <b>Melyik városban tanult Arany János kollégiumban?</b>;Debrecen;Pest;Szeged;Kolozsvár;Debrecen;A Református Kollégiumban tanult.
Arany János élete;(Arany János élete) <b>Mi volt Arany János első hivatali állása?</b>;Másodjegyző;Tanár;Költő;Főtitkár;Másodjegyző;Nagyszalontán vállalt hivatali munkát.
Arany János élete;(Arany János élete) <b>Melyik művéért kapott elismerést Petőfitől?</b>;Toldi;Toldi estéje;János vitéz;Bánk bán;Toldi;Petőfi levelet írt neki a mű elolvasása után.
Arany János élete;(Arany János élete) <b>Melyik évben hunyt el Arany János?</b>;1817;1882;1846;1900;1882;Hatvanöt éves korában hunyt el.
Arany János élete;(Arany János élete) <b>Melyik városban lett gimnáziumi tanár?</b>;Nagyszalonta;Nagykőrös;Debrecen;Pest;Nagykőrös;A szabadságharc után költözött oda.
Arany János élete;(Arany János élete) <b>Melyik társaság igazgatója lett Arany János?</b>;Petőfi Társaság;Kisfaludy Társaság;Akadémia;Irodalmi Kör;Kisfaludy Társaság;Az irodalmi élet szervezője lett.
Arany János élete;(Arany János élete) <b>Melyik akadémia főtitkára volt Arany János?</b>;Művészeti Akadémia;Tudományos Akadémia;Irodalmi Akadémia;Költők Akadémiája;Tudományos Akadémia;Betegsége miatt fárasztó volt számára ez a munka.
Arany János élete;(Arany János élete) <b>Melyik műfajban alkotott Arany János?</b>;Dráma;Epika;Regény;Novella;Epika;Kortársai epikus költőként tekintettek rá.
Arany János élete;(Arany János élete) <b>Mi volt a Toldi műfaja?</b>;Verses regény;Elbeszélő költemény;Novella;Dráma;Elbeszélő költemény;Verses formájú epikai mű.
Arany János élete;(Arany János élete) <b>Melyik trilógia része a Toldi szerelme?</b>;Arany trilógia;Toldi trilógia;Petőfi trilógia;Jókai trilógia;Toldi trilógia;A harmadik rész a Toldi szerelme.
Arany János élete;(Arany János élete) <b>Ki írta Arany János fiának, Lászlónak a verset?</b>;Jókai Mór;Arany János;Petőfi Sándor;Vörösmarty Mihály;Petőfi Sándor;Az Arany Lacinak című verset írta.
Arany János élete;(Arany János élete) <b>Melyik városba költözött Arany a szabadságharc után?</b>;Debrecen;Pest;Nagykőrös;Kolozsvár;Nagykőrös;Ott lett gimnáziumi tanár.
Arany János élete;(Arany János élete) <b>Melyik évben írta Arany a Toldit?</b>;1882;1817;1846;1848;1846;A Kisfaludy Társaság pályázatára írta.
Arany János élete;(Arany János élete) <b>Miért tartották csodagyereknek Aranyt?</b>;Jól rajzolt;Korán írni tudott;Biblia teljes szövegét olvasta;Színész volt;Biblia teljes szövegét olvasta;Már iskolába kerülés előtt olvasta.
Arany János élete;(Arany János élete) <b>Melyik társaság választotta tagjává Aranyt?</b>;Petőfi Társaság;Kisfaludy Társaság;Akadémia;Irodalmi Kör;Akadémia;A Tudományos Akadémia tagja lett.
Arany János élete;(Arany János élete) <b>Melyik művében válaszolt Petőfinek?</b>;Toldi estéje;Toldi;Válasz Petőfinek;Bánk bán;Válasz Petőfinek;Szerényen válaszolt barátjának.
Arany János élete;(Arany János élete) <b>Mi volt Arany János fő célja a Toldi írásakor?</b>;Pénzt kapjon;Híres legyen;Mindenki számára érthető legyen;Barátokat szerezzen;Mindenki számára érthető legyen;A népnek élvezhető alakban akarta megírni.
Arany János élete;(Arany János élete) <b>Melyik műfajhoz áll közelebb a Toldi szerelme?</b>;Novella;Elbeszélő költemény;Verses regény;Dráma;Verses regény;Hosszúsága és cselekménye miatt.
Arany János élete;(Arany János élete) <b>Ki volt Petőfiék gyermekének keresztszülei?</b>;Vörösmartyék;Jókaiék;Aranyék;Tompaék;Aranyék;Petőfi családját Aranynál hagyta.
Arany János élete;(Arany János élete) <b>Melyik évben kapott jutalmat a Toldiért?</b>;1817;1846;1847;1882;1847;A pályázatot ekkor nyerte meg.
Arany János élete;(Arany János élete) <b>Melyik városban szervezte az irodalmi életet?</b>;Nagykőrös;Nagyszalonta;Debrecen;Pest;Pest;Később oda költözött.
Arany János élete;(Arany János élete) <b>Melyik művében mutatkozik meg lírai oldala?</b>;Toldi estéje;János vitéz;Bánk bán;Toldi;Toldi;Epikus mű, de lírai elemek is vannak benne.
Arany János élete;(Arany János élete) <b>Melyik költőgeneráció számára volt példa Arany?</b>;Jókai generációja;Petőfi generációja;Egy generáció;Több generáció;Több generáció;Mind epikus, mind lírai művei példák voltak.
Arany János élete;(Arany János élete) <b>Melyik volt Arany János utolsó lakhelye?</b>;Nagyszalonta;Debrecen;Nagykőrös;Pest;Pest;Ott lett főtitkár.
Arany János élete;(Arany János élete) <b>Miért fárasztotta Aranyt a főtitkári munka?</b>;Kevés szabadideje volt;Nem szerette az írást;Sokat utazott;Betegségei miatt;Betegségei miatt;Szívesebben írt volna többet.
Arany János élete;(Arany János élete) <b>Melyik művében van túlsúlyban a lírai-gondolati rész?</b>;Bánk bán;Toldi szerelme;Toldi;Toldi estéje;Toldi estéje;A trilógia második része.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Melyik mű előhangját olvashatjuk ebben a részletben?</b>;Toldi;János vitéz;Bánk bán;Toldi estéje;Toldi;Az előhang Arany János Toldi című művéhez tartozik.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Ki a vers főszereplője?</b>;Toldi Miklós;Petőfi Sándor;Ilosvai Selymes Péter;Arany János;Toldi Miklós;A vers Toldi Miklósról szól.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Ki írta az előhangot?</b>;Arany János;Jókai Mór;Vörösmarty Mihály;Ilosvai Selymes Péter;Arany János;Az előhang szerzője Arany János.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen korszakot idéz fel a költő?</b>;Kilenc-tíz emberöltővel ezelőtti;A jelenkort;A jövőt;A reformkort;Kilenc-tíz emberöltővel ezelőtti;A régmúltat idézi fel.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen hasonlattal él a költő Toldi Miklós alakjára?</b>;Pásztortűz;Felhő;Csillag;Folyó;Pásztortűz;A pásztortűz hasonlatot használja.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen tulajdonságokat emel ki Toldi Miklósról?</b>;Termetes, erős, bátor;Gyenge, félénk, halk;Szomorú, magányos, beteg;Vidám, játékos, ügyes;Termetes, erős, bátor;A versben kiemeli erejét és bátorságát.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen fegyvereket említ a költő Toldi Miklós kapcsán?</b>;Buzogány, parittyakő, kopja;Kard, íj, nyíl;Pisztoly, ágyú, puska;Lándzsa, pajzs, tőr;Buzogány, parittyakő, kopja;Ezeket sorolja fel a versben.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit mond a költő Toldi Miklós hangjáról?</b>;Halk;Dübörgő;Sírós;Vidám;Dübörgő;A versben dübörgő hangként jelenik meg.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit gondol a költő Toldi Miklós tetteiről?</b>;Mindennapinak;Ma szemfényvesztésnek tűnnének;Elfelejtettnek;Közömbösnek;Ma szemfényvesztésnek tűnnének;A költő szerint ma hihetetlennek tűnnének.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Hányan bírnák el Toldi buzogányát a költő szerint?</b>;Egy ember;Hárman sem;Tízen;Senki;Hárman sem;A versben ezt írja.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit viselt Toldi Miklós a csizmáján?</b>;Cipőfűzőt;Sarkantyút;Díszt;Csatot;Sarkantyút;A versben említik.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Ki emlékezik vissza az elmult időkre a versben?</b>;Toldi Miklós;A költő;Petőfi Sándor;A nép;A költő;Az előhangban a költő emlékezik vissza.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen érzést kelt a költőben Toldi Miklós képe?</b>;Szomorú, gyenge;Lobogó, erős;Vidám, játékos;Félelmetes, sötét;Lobogó, erős;A pásztortűz hasonlat is ezt erősíti.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen szerepet tölt be Toldi Miklós a magyar nép képzeletében?</b>;Ellenség;Hős;Tanár;Király;Hős;A magyar vitéz archetípusa.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Miért nem terem ma párja Toldi Miklósnak a költő szerint?</b>;Gazdagsága miatt;Szomorúsága miatt;Kivételes ereje miatt;Szépsége miatt;Kivételes ereje miatt;A költő szerint nem akad párja.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit gondolna a mai ember Toldi tetteiről?</b>;Unalmasnak;Mindennapinak;Szemfényvesztésnek hinné;Elfelejtettnek;Szemfényvesztésnek hinné;A költő szerint hihetetlenek lennének.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen eszközöket sorol fel a költő Toldi kapcsán?</b>;Pisztoly, ágyú, puska, csat;Kard, íj, nyíl, tőr;Buzogány, parittyakő, kopja, pajzs, sarkantyú;Lándzsa, pajzs, dísz, csizma;Buzogány, parittyakő, kopja, pajzs, sarkantyú;Ezek mind szerepelnek a versben.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen hangulatot áraszt a vers előhangja?</b>;Szomorú, lemondó;Vidám, játékos;Nosztalgikus, tiszteletteljes;Félelmetes, sötét;Nosztalgikus, tiszteletteljes;A múltat idézi tisztelettel.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen műfajú a Toldi?</b>;Regény;Dráma;Elbeszélő költemény;Novella;Elbeszélő költemény;Verses formájú epikai mű.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Ki volt Ilosvai Selymes Péter?</b>;Toldi Miklós ellenfele;Arany János barátja;Régi költő;Petőfi Sándor tanára;Régi költő;Az előhangban idézik.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen természeti képet használ a költő a múlt felidézésére?</b>;Folyó;Felhő;Pásztortűz;Csillag;Pásztortűz;A múltat a pásztortűzhöz hasonlítja.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit jelent az "ember-öltő" kifejezés?</b>;Nap;Évszak;Generáció;Hónap;Generáció;Egy emberöltő egy generációt jelent.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen tulajdonságot tulajdonít a költő Toldi Miklósnak a csatában?</b>;Félelmetes;Gyenge;Pusztító erejű;Vidám;Pusztító erejű;A versben pusztító csatában említi.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit gondol a költő Toldi pajzsáról?</b>;Díszes;Kicsi;Rettenetes;Elveszett;Rettenetes;A versben így ír róla.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Mit viselt Toldi Miklós a lábán?</b>;Bakancs;Szandál;Papucs;Csizma;Csizma;A versben említik.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen érzést keltene a mai emberekben Toldi Miklós tetteinek látványa?</b>;Félnének;Unnák;Nevetnének;Elhűlnének;Elhűlnének;A költő szerint elhűlnének.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen szerepet tölt be a költő a versben?</b>;Tanár;Ellenség;Főszereplő;Emlékező, mesélő;Emlékező, mesélő;A múltat idézi fel.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Miért lobog Toldi Miklós képe a költőben?</b>;Mert vidám;Mert gazdag;Mert szomorú;Mert hősies alak;Mert hősies alak;A költő tisztelettel emlékezik rá.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen eszközt viselt Toldi Miklós a csizmáján?</b>;Fűzőt;Csatot;Díszt;Sarkantyút;Sarkantyút;A versben szerepel.
Arany János: Toldi - Előhang;(Arany János: Toldi - Előhang) <b>Milyen szavakkal jellemzi a költő Toldi Miklóst?</b>;Gazdag úr;Szomorú vándor;Vidám barát;Isten haragja;Isten haragja;A költő így írja le hangját.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Ki a mű főszereplője?</b>;Toldi Miklós;Laczfi Endre;Toldi György;Bence;Toldi Miklós;Az Első ének központi alakja.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Ki volt Toldi Miklós bátyja?</b>;Toldi György;Laczfi Endre;Bence;Lajos király;Toldi György;A műben rókalelkűnek nevezik.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen munkát végez Miklós a mű elején?</b>;Béresként dolgozik;Katonaként harcol;Királyi udvarban szolgál;Tanul;Béresként dolgozik;A béresekkel együtt kaszál.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Ki érkezik hadával a faluba?</b>;Laczfi Endre;Toldi György;Lajos király;Bence;Laczfi Endre;Nádorispánként jelenik meg.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen állaton ül Laczfi Endre?</b>;Sárga paripán;Fekete lovon;Fehér szamáron;Barna öszvéren;Sárga paripán;A műben így szerepel.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Mit kérdez Laczfi Endre Tolditól?</b>;Melyik út megyen itt Budára?;Hogy hívják?;Hol lakik?;Mennyi az idő?;Melyik út megyen itt Budára?;Ez a híres kérdés.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen szóval sérti meg Laczfi Toldit?</b>;Paraszt;Béres;Koldus;Szolga;Paraszt;Toldi szívébe nyilallik a szó.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Mivel mutatja Toldi az utat Budára?</b>;Karddal;Egy nagy fával;Buzogánnyal;Könyvvel;Egy nagy fával;A szálfát emeli fel.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Miért nem áll ki senki Toldival birkózni?</b>;Nincs kedvük;Félnek tőle;Elmennek;Beteg mindenki;Félnek tőle;Mozdulatlansága félelmet kelt.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen érzéseket él át Toldi a sértés után?</b>;Öröm, vidámság;Düh, bánat;Félelem, szomorúság;Közöny, unalom;Düh, bánat;Összefacsarodik a szíve.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen tulajdonságokat példáz Miklós?</b>;Lustaság, irigység, harag;Küzdés, becsület, segítőkészség;Szomorúság, magány, félelem;Vidámság, játékosság, könnyelműség;Küzdés, becsület, segítőkészség;A műben ezek jelennek meg.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Ki volt Toldi példaképe?</b>;Bátyja;Apja;Laczfi Endre;Bence;Apja;Vitéz volt az apja.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen állat járásához hasonlítják Toldi mozgását?</b>;Farkaséhoz;Komor bikáéhoz;Lóéhoz;Saséhoz;Komor bikáéhoz;A műben így szerepel.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen irodalmi alakzatot használ Arany a műben?</b>;Alliteráció;Túlzás;Metafora;Rím;Túlzás;A tartalmi erősítés eszköze.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Mi a mottó szerepe a műben?</b>;Tanítás;Szórakoztatás;Ismeretközvetítés, hangulati előkészítés;Kritika;Ismeretközvetítés, hangulati előkészítés;Az énekek elején található.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Kitől származnak a mottók?</b>;Petőfi Sándortól;Arany Jánostól;Ilosvai Selymes Pétertől;Jókai Mórtól;Ilosvai Selymes Pétertől;16. századi históriás ének.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen tulajdonságokat mutat Miklós a mindennapokban?</b>;Szomorú, magányos;Lusta, irigy;Segítőkész, kitartó;Vidám, játékos;Segítőkész, kitartó;Segíti édesanyját és Bencét.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Miért példakép Toldi Miklós?</b>;Szép;Gazdag;Küzd a hazáért, becsületért;Híres;Küzd a hazáért, becsületért;Ezért szerethető hős.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen érzést vált ki Toldi a katonákból?</b>;Szomorúságot;Örömöt;Félelmet;Közönyt;Félelmet;Nem mernek kiállni vele.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen szerepet tölt be Miklós a magyar nemzet számára?</b>;Tanár;Ellenség;Jelképes hős;Király;Jelképes hős;A magyar nemzetet jelképezi.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Miért haragszik Miklós a bátyjára?</b>;Mert beteg;Mert szegény;Mert a királyi udvarban él;Mert elutazott;Mert a királyi udvarban él;Gőgösen henyél.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen tisztséget tölt be Laczfi Endre?</b>;Béres;Király;Nádorispán;Tanár;Nádorispán;A had élén érkezik.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen irodalmi műfaj a Toldi?</b>;Regény;Dráma;Elbeszélő költemény;Novella;Elbeszélő költemény;Verses formájú epikai mű.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen érzésekkel ballag haza Toldi a végén?</b>;Félelmetesen, magányosan;Vidáman, boldogan;Nagybúsan, dühösen;Közönyösen, unottan;Nagybúsan, dühösen;A parlag messze reng a lábnyomától.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen tulajdonságokat mutat Toldi a kihívásokkal szemben?</b>;Nevet;Elmenekül;Fél;Nem riad meg;Nem riad meg;Ezért példakép.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen szerepet tölt be az Előhang?</b>;Tanítás;Befejezés;Fő esemény;Lírai bevezetés;Lírai bevezetés;Epikus alkotások előtt áll.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen családi helyzetben van Miklós?</b>;Szegény;Gazdag;Árva;Apja vitéz, bátyja a királyi udvarban;Apja vitéz, bátyja a királyi udvarban;A műben így szerepel.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen irodalmi eszköz a "túlzás"?</b>;Kritika;Tanítás;Szórakoztatás;Tartalmi erősítés;Tartalmi erősítés;A jelenségek felnagyítása.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen értékeket képvisel Toldi Miklós?</b>;Vidámság, játékosság, könnyelműség;Szomorúság, magány, félelem;Lustaság, irigység, harag;Becsület, kitartás, segítőkészség;Becsület, kitartás, segítőkészség;A műben ezek jelennek meg.
Arany János: Toldi - Első ének;(Arany János: Toldi - Első ének) <b>Milyen történelmi személy volt Toldi Miklós?</b>;Paraszt;Költő;Tanár;Királyi udvar lovagja;Királyi udvar lovagja;A 14. században élt.
Arany János: Toldi - Második ének;(Arany János: Toldi - Második ének) <b>Hol ül le Miklós a mű elején?</b>;Udvar távolabb zugában;Konyhában;Szobában;Kertben;Udvar távolabb zugában;A mű első soraiban szerepel.
Arany János: Toldi - Második ének;(Arany János: Toldi - Második ének) <b>Miért van nagy felhajtás Nagyfaluban?</b>;György hazatért;Miklós lakodalma;Halotti tor;Bence születésnapja;György hazatért;György, az elsőszülött érkezik haza.
Arany János: Toldi - Második ének;(Arany János: Toldi - Második ének) <b>Ki az, akit hidegen köszönt György?</b>;Édesanyja;Miklós;Bence;A béresek;Édesanyja;György ridegen viselkedik vele.
Arany János: Toldi - Második ének;(Arany János: Toldi - Második ének) <b>Mit csinál Miklós, amikor György hazatér?</b>;Szénát hord;Alszik;Főz;Vadászik;Szénát hord;A béresekkel dolgozik.
